"AUC","AUC.diff","ORate.MPT","ORate.10PT","TSS.MPT","TSS.10PT","bio_2.contribution","bio_4.contribution","bio_6.contribution","bio_10.contribution","bio_13.contribution","bio_14.contribution","bio_18.contribution","bio_2.permutation.importance","bio_4.permutation.importance","bio_6.permutation.importance","bio_10.permutation.importance","bio_13.permutation.importance","bio_14.permutation.importance","bio_18.permutation.importance","type","filter"
0.8244625,0.0709175,0.05,0.15,0.2922,0.4351,69.20818,0,10.81092,0.31074,0.5097,2.86976,16.2907,55.23164,0,2.59528,2.329,8.75442,0.4692,30.62046,"10","bio2_18"
0.8341075,0.0892125,0.04,0.14,0.3312,0.4114,69.04128,0,11.04134,0.48374,0.2312,2.77896,16.4234,61.63218,0,2.5435,1.7397,1.83404,0.95122,31.29934,"10","bio2_18"
0.83983,0.0738,0.04,0.09,0.3287,0.4736,69.2716,0,11.09188,0.36798,0.32496,3.0998,15.84376,54.56752,0,0.65768,0.75162,1.17366,0.76118,42.08836,"10","bio2_18"
0.83749,0.08451,0.05,0.09,0.317,0.4466,68.11744,0,11.43628,0.38852,0.52638,2.577,16.9544,46.24242,0,5.60318,1.37914,8.57152,2.72504,35.47866,"10","bio2_18"
0.84309,0.07723,0.04,0.16,0.3188,0.4023,68.85982,0,11.02278,0.36694,0.52386,2.51512,16.71146,53.85848,0,1.63846,0.8373,7.93834,0.98758,34.73986,"10","bio2_18"
0.84374,0.08384,0.04,0.13,0.3145,0.4334,69.76576,0,10.72704,0.3644,0.24382,2.85498,16.044,53.3504,0,5.26806,2.21582,5.37576,3.29822,30.49178,"10","bio2_18"
0.83274,0.11651,0.1,0.1,0.277,0.4487,68.96834,0,11.13626,0.37346,0.2718,2.71896,16.53116,54.77072,0,3.26412,3.41322,5.2002,0.11516,33.23658,"10","bio2_18"
0.83793,0.11354,0.12,0.12,0.2807,0.436,67.21548,0,12.51488,0.36384,0.38798,2.52904,16.98876,53.6827,0,3.7696,2.431,5.37744,1.13678,33.60254,"10","bio2_18"
0.820185,0.117695,0.05,0.14,0.2963,0.436,67.65286,0,11.80832,0.27648,0.41574,2.45166,17.39492,46.35488,0,6.91134,1.19292,2.79808,2.6522,40.09058,"10","bio2_18"
0.8431575,0.0796725,0.04,0.14,0.3158,0.4179,68.85906,0,11.41604,0.36342,0.22906,2.8432,16.28922,53.79246,0,3.81912,1.91574,0.4242,0.53676,39.51168,"10","bio2_18"
0.83506,0.07922,0.1,0.1,0.274,0.4407,69.18278,0,10.8519,0.39092,0.35202,3.108,16.11436,57.03578,0,1.16142,2.7318,0.81674,0.08468,38.16952,"10","bio2_18"
0.83441,0.13414,0.05,0.14,0.3013,0.4295,68.62052,0,10.95478,0.40498,0.38696,2.55544,17.0774,55.66348,0,1.30012,4.16982,4.57822,1.58366,32.70472,"10","bio2_18"
0.84352,0.06915,0.04,0.09,0.3196,0.4477,67.97196,0,11.8896,0.30588,0.3871,2.10928,17.3362,53.79904,0,2.6635,3.9304,2.5895,0.60966,36.40792,"10","bio2_18"
0.842695,0.106905,0.04,0.09,0.3172,0.4723,68.38204,0,11.7134,0.41076,0.23938,2.42848,16.82592,51.9249,0,1.9095,5.0801,3.26008,1.15114,36.67428,"10","bio2_18"
0.839685,0.074255,0.04,0.18,0.2992,0.3991,68.99298,0,11.34582,0.39596,0.45684,2.87488,15.93356,59.62394,0,0.32556,3.15262,5.10094,0.03512,31.76184,"10","bio2_18"
0.84215,0.06699,0.04,0.14,0.3205,0.4225,69.05402,0,11.32116,0.35324,0.25074,3.06468,15.95618,53.82296,0,6.17718,1.75284,2.91184,2.54012,32.79506,"10","bio2_18"
0.83317,0.09623,0.05,0.09,0.3092,0.4528,69.11456,0,10.91164,0.41862,0.26814,3.07132,16.2157,51.48866,0,1.98948,0,0,0.0116,46.51026,"10","bio2_18"
0.832365,0.089715,0.04,0.09,0.3161,0.4646,68.9577,0,10.64158,0.35626,0.43052,2.41844,17.19546,52.97286,0,3.4106,4.0713,2.30668,2.36888,34.86966,"10","bio2_18"
0.848565,0.0471649999999999,0.04,0.09,0.3143,0.47,69.32328,0,11.1631,0.35684,0.30438,2.8093,16.0431,47.89774,0,4.61042,2.65628,1.31716,1.7399,41.77852,"10","bio2_18"
0.84407,0.12737,0.04,0.21,0.3069,0.3685,67.81798,0,11.93158,0.31164,0.2018,2.35394,17.38308,50.03578,0,6.28116,3.70834,2.07584,4.3979,33.501,"10","bio2_18"
0.84352,0.06261,0.05,0.1,0.2868,0.4715,69.46598,0,10.99006,0.3338,0.29622,2.5398,16.37412,48.96972,0,0.29618,2.15458,5.43886,1.65116,41.48952,"10","bio2_18"
0.84837,0.10467,0.05,0.14,0.3098,0.4342,69.0601,0,11.5056,0.38592,0.24068,2.57856,16.22916,46.45754,0,2.74136,0.7926,1.5482,0.59098,47.86934,"10","bio2_18"
0.834675,0.058535,0.05,0.1,0.3139,0.4437,69.25296,0,10.86554,0.36608,0.35972,3.15096,16.0048,49.22826,0,0.39894,0.62832,6.59194,2.54246,40.61008,"10","bio2_18"
0.8259,0.11438,0.05,0.15,0.3082,0.4149,68.46748,0,11.29382,0.4664,0.38734,2.69892,16.686,53.9837,0,0,3.68948,5.29866,0.94776,36.08038,"10","bio2_18"
0.845275,0.106125,0.05,0.14,0.3119,0.4162,68.24746,0,11.996,0.39154,0.2367,2.63778,16.4905,59.6052,0,0.38316,1.51726,3.77498,2.97956,31.73986,"10","bio2_18"
0.83936,0.09172,0.05,0.1,0.2954,0.4524,67.49966,0,13.23582,0.30292,0.21754,2.43934,16.30474,59.84594,0,2.79188,2.48708,1.04654,0.36418,33.46438,"10","bio2_18"
0.83895,0.09517,0.04,0.12,0.3238,0.4431,68.68812,0,11.28622,0.3218,0.3639,2.7968,16.5432,51.61164,0,5.41578,3.24396,4.50296,1.93298,33.29264,"10","bio2_18"
0.84067,0.05096,0.05,0.1,0.3062,0.4447,68.87342,0,11.17246,0.39668,0.34432,2.65094,16.56214,57.77612,0,2.23554,1.26734,6.15026,2.87118,29.69956,"10","bio2_18"
0.830015,0.103135,0.1,0.1,0.2732,0.4472,67.14252,0,12.95628,0.3439,0.36054,2.37146,16.82534,44.08266,0,2.33762,4.24704,4.83014,1.81396,42.68854,"10","bio2_18"
0.842615,0.061415,0.05,0.15,0.2972,0.4202,68.07754,0,12.2862,0.36454,0.3308,2.23724,16.70368,52.58082,0,9.33488,4.04628,0.30648,1.18688,32.54466,"10","bio2_18"
0.841795,0.097155,0.05,0.09,0.3083,0.4624,68.90942,0,11.03072,0.3532,0.25824,2.96486,16.48354,55.01812,0,3.35428,3.06712,0.90682,2.17678,35.47688,"10","bio2_18"
0.84051,0.04844,0.04,0.09,0.3068,0.4658,68.02916,0,12.15716,0.43202,0.31722,2.2411,16.82332,47.14908,0,0.01634,4.1773,6.58274,1.94428,40.13028,"10","bio2_18"
0.849415,0.099545,0.05,0.09,0.3108,0.4576,68.52684,0,11.74362,0.43142,0.31964,2.96228,16.01616,46.76266,0,6.7102,3.53042,3.30422,2.2812,37.4113,"10","bio2_18"
0.84303,0.02249,0.05,0.1,0.2994,0.4607,68.72488,0,11.97218,0.24646,0.17412,2.63968,16.24268,48.99938,0,6.11268,2.27502,1.64146,1.8433,39.12812,"10","bio2_18"
0.83969,0.05158,0.04,0.09,0.3216,0.4585,68.50882,0,11.7313,0.33482,0.28414,2.70902,16.4319,57.77384,0,3.24336,1.765,3.00884,2.03456,32.17442,"10","bio2_18"
0.830935,0.096475,0.04,0.14,0.3205,0.4204,67.50296,0,12.89772,0.34928,0.19824,2.46454,16.58722,60.41752,0,2.50782,2.43194,3.22446,0.86356,30.55464,"10","bio2_18"
0.834595,0.076075,0.1,0.1,0.2691,0.4482,68.72912,0,11.49758,0.36382,0.3134,2.63384,16.46224,57.238,0,2.1077,2.0578,4.143,0.82678,33.6267,"10","bio2_18"
0.84795,0.07481,0.04,0.12,0.3183,0.4444,68.5784,0,11.318,0.3195,0.23336,2.55124,16.99952,47.14388,0,1.7396,6.88218,2.85054,2.77332,38.6105,"10","bio2_18"
0.8347075,0.0991825,0.1,0.1,0.2821,0.4586,69.14356,0,11.2143,0.33492,0.30356,2.34868,16.655,54.59532,0,1.54948,2.20732,2.9463,2.14356,36.55798,"10","bio2_18"
0.849,0.0337,0.04,0.08,0.3137,0.4826,68.89372,0,11.50074,0.365,0.19234,2.4642,16.58392,59.5367,0,1.3536,2.19828,3.24956,0.80926,32.85266,"10","bio2_18"
0.834415,0.118235,0.05,0.19,0.2919,0.3849,67.42984,0,12.8985,0.35822,0.22266,2.35752,16.73326,50.0514,0,3.84666,2.30496,0.09372,1.72752,41.97574,"10","bio2_18"
0.82984,0.11867,0.04,0.14,0.3208,0.4261,68.05012,0,11.40504,0.5829,0.24388,2.81508,16.90294,56.9643,0,3.97466,2.31242,2.25938,3.02744,31.46182,"10","bio2_18"
0.832945,0.048145,0.04,0.08,0.3256,0.4594,69.0785,0,10.76084,0.40242,0.2825,2.88808,16.5877,56.27916,0,4.09788,1.84856,4.51996,0.8432,32.4112,"10","bio2_18"
0.84598,0.0904,0.08,0.12,0.2994,0.4359,68.80728,0,11.19126,0.3651,0.3007,2.30686,17.02878,57.77018,0,3.26034,2.0093,2.08968,1.60506,33.26542,"10","bio2_18"
0.8434,0.07682,0.1,0.1,0.2738,0.4491,69.12912,0,11.28254,0.35078,0.22742,2.29166,16.71844,56.25662,0,0.31158,2.43208,2.2247,1.07266,37.7024,"10","bio2_18"
0.8396775,0.0696725,0.04,0.08,0.3149,0.4671,68.35266,0,12.08646,0.30558,0.25678,2.13696,16.8616,49.73088,0,4.87686,2.69384,2.8466,0.45742,39.39442,"10","bio2_18"
0.84344,0.08611,0.04,0.09,0.3267,0.4562,68.89204,0,11.55238,0.40906,0.21042,2.94124,15.99486,53.26298,0,4.14706,0.80996,2.10686,1.43826,38.23488,"10","bio2_18"
0.839915,0.101695,0.05,0.09,0.3242,0.4745,67.87674,0,11.76162,0.34324,0.2615,2.28016,17.47674,49.6908,0,5.33394,8.71076,1.23302,2.36852,32.66296,"10","bio2_18"
0.881897272727273,0.0304172727272727,0.02,0.156363636363636,0.5834,0.623036363636364,64.85168,0.02152,2.77482,0.36046,0.64736,11.4748,19.86934,28.40906,0.34046,1.27448,1.08922,11.66074,18.41778,38.80826,"1km","spatial"
0.887375,0.041645,0.0181818181818182,0.156363636363636,0.590618181818182,0.626336363636364,65.33404,0.08268,2.18222,0.477,0.75732,12.06498,19.10182,27.72254,1.38872,1.00804,2.3638,11.75648,19.54508,36.2154,"1km","spatial"
0.877641818181818,0.0443418181818182,0.06,0.16,0.5581,0.5853,63.6902,0.20184,4.06888,0.415,0.64596,11.76752,19.21058,26.69924,2.89438,2.90486,0,14.5531,18.67886,34.26954,"1km","spatial"
0.879869090909091,0.0372509090909091,0.0581818181818182,0.212727272727273,0.549718181818182,0.571472727272727,65.0956,0.06516,2.58304,0.37274,0.69346,11.89774,19.29226,26.83552,2.16656,1.03212,1.89886,11.94814,19.79264,36.32614,"1km","spatial"
0.887648181818182,0.0187518181818181,0.02,0.136363636363636,0.5851,0.636636363636364,64.90272,0.03304,3.00296,0.3543,0.72038,11.75026,19.23636,26.0657,0.07342,0.39564,1.0672,11.07578,21.4341,39.88812,"1km","spatial"
0.884859090909091,0.0127209090909091,0.02,0.156363636363636,0.5851,0.620236363636364,64.89796,0.0353,3.037,0.31662,0.76564,11.51988,19.4276,25.9444,0.71154,0.76372,0.50892,12.1101,19.35992,40.6014,"1km","spatial"
0.885521818181818,0.0160181818181818,0.0181818181818182,0.116363636363636,0.585618181818182,0.656436363636364,65.46008,0.11006,2.32086,0.43602,0.74372,11.73216,19.1971,29.5179,0.07048,0.26184,0.43958,11.0777,17.61896,41.01352,"1km","spatial"
0.880724545454545,0.0437754545454545,0.02,0.156363636363636,0.6008,0.621136363636364,64.79522,0.04582,2.60808,0.4393,0.73314,11.99914,19.37932,28.0828,3.16252,0.73016,2.59162,11.66826,15.97842,37.78622,"1km","spatial"
0.886495454545455,0.0122245454545455,0.02,0.156363636363636,0.5822,0.630236363636364,65.15932,0.08822,2.73662,0.39928,0.6946,11.80148,19.12046,25.88276,3.7874,1.41584,3.022,10.49578,17.83584,37.56046,"1km","spatial"
0.890447272727273,0.0225327272727273,0.02,0.152727272727273,0.5979,0.620772727272727,65.08632,0.1358,2.295,0.47274,0.86568,11.9048,19.23968,26.92976,4.48916,1.94072,1.44064,14.37316,12.66688,38.15972,"1km","spatial"
0.884851818181818,0.0311918181818182,0.04,0.18,0.5722,0.5935,64.89544,0.07544,2.83882,0.3442,0.6759,11.93108,19.23918,29.2351,0.50758,0.49334,2.07292,9.93094,17.85354,39.9066,"1km","spatial"
0.891071363636364,0.0232013636363637,0.02,0.118181818181818,0.5897,0.659418181818182,64.79876,0.1185,3.1144,0.39392,0.58692,11.59524,19.39226,26.6213,3.18078,2.55046,2.3473,9.29016,18.569,37.44104,"1km","spatial"
0.876975909090909,0.0264940909090909,0.0381818181818182,0.176363636363636,0.570018181818182,0.584336363636364,64.66136,0.04994,3.1413,0.42018,0.62708,11.92088,19.17916,24.72452,1.0532,0.52892,2.72846,10.51894,20.85186,39.5941,"1km","spatial"
0.890509090909091,0.0184109090909091,0.04,0.138181818181818,0.5723,0.640518181818182,65.93316,0.02444,1.8811,0.33958,0.7427,11.95626,19.12278,25.6635,1.92028,1.5456,2.05736,12.05828,16.00066,40.75434,"1km","spatial"
0.890978181818182,0.0397581818181818,0.04,0.12,0.5744,0.6506,64.48268,0.07104,3.14042,0.38224,0.68146,11.88942,19.35276,23.74322,2.16602,0.22612,1.18684,11.6442,21.38262,39.65104,"1km","spatial"
0.881634545454545,0.0258054545454546,0.04,0.176363636363636,0.5685,0.589236363636364,64.71694,0.03048,3.07066,0.38694,0.74384,11.77864,19.27248,27.5874,3.31008,2.3702,1.43562,10.36088,13.11384,41.82198,"1km","spatial"
0.885283636363636,0.0332563636363636,0.0181818181818182,0.118181818181818,0.600718181818182,0.635936363636364,64.46116,0.13364,3.23664,0.4582,0.67046,11.7128,19.32708,28.82448,2.14566,1.16708,2.22768,11.5235,16.66352,37.44806,"1km","spatial"
0.882816363636364,0.0191563636363636,0.02,0.136363636363636,0.5817,0.635536363636364,65.1719,0.02934,2.78898,0.36188,0.48274,12.1936,18.97154,28.04204,2.64036,0.18988,4.87922,10.58572,17.98438,35.67844,"1km","spatial"
0.884012727272727,0.0426872727272727,0.02,0.16,0.5791,0.6243,64.5991,0.06288,3.28586,0.49428,0.58982,11.82924,19.13882,27.1818,3.03332,2.44714,2.46574,11.3458,16.21774,37.30846,"1km","spatial"
0.870331818181818,0.0520881818181818,0.0181818181818182,0.196363636363636,0.577918181818182,0.573636363636364,63.4167,0.24916,4.03294,0.37358,0.7825,11.46134,19.6838,29.68024,3.6176,1.5778,1.28142,13.0689,12.02252,38.75156,"1km","spatial"
0.886006363636364,0.0315463636363636,0.04,0.14,0.5647,0.6319,64.49878,0.2077,3.07208,0.44674,0.78466,11.8931,19.09694,26.13536,1.2093,1.55736,2.9522,10.69688,15.63146,41.81748,"1km","spatial"
0.884348181818182,0.0425018181818182,0.02,0.176363636363636,0.5898,0.585836363636364,64.5942,0.07092,3.07294,0.3276,0.73236,11.8159,19.38606,30.07814,1.5937,0.85058,2.33,10.76408,16.61286,37.77062,"1km","spatial"
0.887523636363636,0.0330963636363636,0.0181818181818182,0.176363636363636,0.588918181818182,0.599236363636364,65.14134,0.03926,2.78108,0.40892,0.71756,11.70808,19.2038,22.95004,0.31534,0.91338,1.3126,10.02896,24.81252,39.66718,"1km","spatial"
0.874069545454545,0.0442895454545455,0.06,0.238181818181818,0.5443,0.543518181818182,64.95398,0.0629,2.877,0.41144,0.7277,11.6153,19.35176,31.1757,1.76134,0.9928,2.80292,9.52632,14.69124,39.04966,"1km","spatial"
0.886301363636364,0.0330386363636364,0.0545454545454545,0.114545454545455,0.553454545454545,0.657454545454546,64.83624,0.04038,2.61224,0.34104,0.72034,12.09922,19.35056,30.6488,0.66136,0.46758,1.47748,11.60258,15.59624,39.54594,"1km","spatial"
0.88648,0.03232,0.02,0.176363636363636,0.5827,0.607036363636364,64.90718,0.08526,2.86054,0.48832,0.68612,11.94044,19.03214,25.62822,1.38364,1.39522,2.431,10.27588,20.21564,38.67044,"1km","spatial"
0.886067272727273,0.0294127272727273,0.02,0.196363636363636,0.5884,0.576336363636364,65.26582,0.11874,2.40856,0.50858,0.64562,11.86958,19.1831,26.45482,4.80224,1.29822,2.35478,10.44182,17.37668,37.2714,"1km","spatial"
0.893897727272727,0.0363422727272727,0.02,0.134545454545455,0.5826,0.645854545454545,65.04214,0.03436,2.58322,0.37854,0.70126,12.0962,19.16432,27.8801,0.94244,0.64014,0.19144,12.68476,19.69368,37.96742,"1km","spatial"
0.890379090909091,0.0291809090909091,0.0181818181818182,0.112727272727273,0.590518181818182,0.662872727272727,65.27176,0.04114,2.81458,0.35142,0.68818,11.82906,19.00384,28.2411,0.74026,0.83062,2.4394,11.47598,16.72588,39.54676,"1km","spatial"
0.886950454545455,0.0340995454545455,0.02,0.174545454545455,0.5976,0.604854545454545,65.12664,0.05122,2.7676,0.48624,0.75112,11.71044,19.10672,24.58446,2.70864,1.1479,2.98834,13.02978,15.9215,39.6194,"1km","spatial"
0.882769545454545,0.0445395454545454,0.02,0.22,0.5978,0.5551,65.0878,0.02758,2.61036,0.45006,0.52992,11.81926,19.475,26.61144,1.02282,1.38654,1.27726,12.4001,17.43708,39.86478,"1km","spatial"
0.886363636363636,0.0333763636363636,0.02,0.154545454545455,0.5897,0.626054545454545,65.26264,0.10708,2.27686,0.46644,0.71652,11.98146,19.189,27.42436,2.65596,1.84014,2.19034,10.72038,21.23468,33.93412,"1km","spatial"
0.875097272727273,0.0270427272727273,0.02,0.218181818181818,0.5932,0.557218181818182,64.62098,0.04552,3.0767,0.38728,0.86704,12.02446,18.97808,29.71516,0.37554,1.34176,0.05176,12.23004,19.64284,36.6429,"1km","spatial"
0.88201,0.01577,0.02,0.176363636363636,0.5847,0.599036363636364,64.67358,0.0416,2.77348,0.42802,0.87146,11.47492,19.73692,26.05942,0.80244,0.9322,0.05188,13.54668,17.4262,41.18116,"1km","spatial"
0.880221818181818,0.0213981818181818,0.02,0.174545454545455,0.5916,0.588554545454546,64.70306,0.13224,3.21678,0.43504,0.6965,11.41422,19.40216,26.24212,2.4601,0.99324,2.68572,11.81972,15.88616,39.91296,"1km","spatial"
0.889902727272727,0.0349772727272727,0.02,0.150909090909091,0.596,0.629490909090909,64.70232,0.05472,2.98556,0.38568,0.72796,11.6045,19.53926,27.3225,2.03026,1.70394,2.18954,10.82746,16.46588,39.46042,"1km","spatial"
0.881716363636364,0.0488563636363636,0.0181818181818182,0.198181818181818,0.585218181818182,0.581418181818182,64.13194,0.17892,3.4274,0.40462,0.73972,11.39278,19.72464,29.06098,2.454,2.85148,1.7542,10.31082,13.00046,40.56808,"1km","spatial"
0.882052727272727,0.0359127272727273,0.02,0.158181818181818,0.5769,0.623518181818182,64.93798,0.21596,2.7791,0.30056,0.79634,11.76496,19.20508,28.4522,2.15726,1.14028,2.0576,11.92306,15.69828,38.5713,"1km","spatial"
0.875938636363636,0.0465386363636364,0.02,0.216363636363636,0.5955,0.542936363636364,64.52726,0.0713,2.68394,0.46432,0.6759,12.17868,19.3986,28.67594,3.72218,1.71574,1.63182,10.99196,15.68292,37.57942,"1km","spatial"
0.887369090909091,0.0252509090909091,0.0181818181818182,0.158181818181818,0.588918181818182,0.618818181818182,65.26066,0.05318,2.54474,0.36156,0.69416,11.82176,19.26396,26.5825,1.8346,1.38624,0.711,10.59354,17.92566,40.96646,"1km","spatial"
0.879425454545455,0.0422454545454545,0.02,0.2,0.5958,0.5805,65.48982,0.05086,2.45042,0.38358,0.68336,12.19916,18.74282,31.52034,1.542,1.34998,1.26236,10.26872,18.45024,35.60634,"1km","spatial"
0.870480454545455,0.0378504545454545,0.04,0.26,0.554,0.5029,64.63142,0.06384,3.04012,0.36784,0.79902,11.61204,19.48568,33.15334,2.18394,1.92536,3.153,11.06468,12.12762,36.39202,"1km","spatial"
0.888517272727273,0.0228227272727273,0.04,0.158181818181818,0.5735,0.618118181818182,65.8451,0.04242,2.27366,0.37602,0.61646,11.80168,19.04464,30.02886,0.70146,0.24184,0.82366,11.88156,18.19984,38.12276,"1km","spatial"
0.882240909090909,0.032719090909091,0.02,0.158181818181818,0.5969,0.619518181818182,64.75708,0.1179,2.73618,0.40156,0.70158,12.06746,19.21826,27.52344,1.86318,1.64942,1.91302,9.15156,15.5809,42.3185,"1km","spatial"
0.890675454545454,0.0250645454545455,0.02,0.132727272727273,0.5793,0.641772727272727,65.4919,0.06996,2.44566,0.39712,0.63422,12.10412,18.85696,24.33418,3.21294,1.77798,2.4253,10.2408,18.64434,39.36444,"1km","spatial"
0.874821818181818,0.0498618181818182,0.08,0.158181818181818,0.5434,0.598618181818182,65.1544,0.02482,2.56794,0.38874,0.69046,11.7879,19.38576,27.74746,0.79334,1.40142,2.35932,10.18104,18.50592,39.01148,"1km","spatial"
0.875457272727273,0.0364827272727273,0.0181818181818182,0.194545454545455,0.597418181818182,0.582654545454545,64.54676,0.08918,3.3423,0.46674,0.64642,11.88808,19.02052,30.89718,0.97196,2.68044,0.99856,10.48022,17.03992,36.9317,"1km","spatial"
0.877894545454545,0.0300254545454545,0.04,0.16,0.5706,0.6001,65.43998,0.0542,2.34688,0.3761,0.76878,12.23494,18.7791,26.56624,1.63144,1.59224,1.43732,12.88052,14.61254,41.27968,"1km","spatial"
0.879586363636364,0.0340136363636363,0.06,0.156363636363636,0.5392,0.614836363636364,63.76112,0.1071,4.03384,0.40164,0.74704,11.89442,19.05486,24.28716,1.84504,1.73216,0.68596,13.27126,18.55564,39.62278,"1km","spatial"
0.887990909090909,0.0160490909090909,0.0363636363636364,0.134545454545455,0.579536363636364,0.634154545454545,64.94964,0.03722,3.08656,0.39848,0.75756,11.51262,19.25794,25.87362,1.92144,1.69992,2.39364,9.31708,20.91008,37.88424,"1km","spatial"
0.861938181818182,0.0369218181818182,0.08,0.2,0.5398,0.5678,63.8211,0.31754,3.5391,0.43862,0.84984,11.67124,19.36262,25.6814,2.70706,2.18156,1.7937,12.65972,18.14844,36.82812,"1km","spatial"
0.890676363636364,0.0323236363636364,0.02,0.138181818181818,0.5891,0.643418181818182,64.94416,0.06764,2.72214,0.38714,0.60768,11.8129,19.45834,28.2327,2.66042,1.61836,2.2165,11.16952,16.92354,37.17898,"1km","spatial"
0.881659090909091,0.0470790909090909,0.02,0.14,0.5872,0.631,65.58858,0.09156,2.05126,0.52006,0.58038,11.95956,19.20862,27.0932,0.36012,0.8911,0.30532,12.68576,22.07368,36.59082,"1km","spatial"
0.874694090909091,0.0354259090909091,0.02,0.176363636363636,0.5891,0.585336363636364,64.62768,0.04552,3.13546,0.371,0.66772,11.99258,19.16008,24.86066,2.36406,1.51618,2.501,10.51456,22.96768,35.27586,"1km","spatial"
0.89003,0.03053,0.0363636363636364,0.134545454545455,0.569636363636364,0.643554545454545,66.04242,0.0489,1.9748,0.41618,0.52914,12.1102,18.87838,25.54222,0.69394,0.2207,1.09758,13.18658,21.29968,37.95928,"1km","spatial"
0.880840454545455,0.0558904545454546,0.04,0.158181818181818,0.5708,0.622118181818182,64.73396,0.1184,3.10264,0.4103,0.65114,11.39812,19.58542,29.58042,3.38484,2.81584,1.85374,11.6326,16.48266,34.2499,"1km","spatial"
0.88585,0.03137,0.02,0.198181818181818,0.5941,0.582318181818182,65.21468,0.03598,2.59374,0.3954,0.68534,11.8845,19.19038,26.15282,1.77736,1.98336,2.57828,13.19526,19.9888,34.3241,"1km","spatial"
0.886721818181818,0.0293581818181818,0.02,0.136363636363636,0.599,0.643436363636364,64.82258,0.08602,3.01706,0.39302,0.69052,11.71326,19.27758,26.30368,1.93998,1.62112,1.18374,12.19986,18.81162,37.94004,"1km","spatial"
0.887425454545455,0.0384545454545454,0.02,0.154545454545455,0.5776,0.613354545454545,64.73276,0.07288,3.10072,0.38436,0.70786,11.87862,19.12278,25.48474,2.20072,2.08108,1.51968,10.3747,18.2286,40.11042,"1km","spatial"
0.883748181818182,0.0448118181818182,0.02,0.152727272727273,0.5879,0.614672727272727,65.19246,0.00922,2.82458,0.34652,0.72652,11.60578,19.29488,28.265,0.49868,0.94114,1.78222,10.55626,22.68992,35.26678,"1km","spatial"
0.885893181818182,0.0211031818181818,0.04,0.176363636363636,0.5574,0.608536363636364,65.45202,0.05054,2.43852,0.44324,0.67478,11.96874,18.97218,24.55924,2.7465,2.10528,1.40312,9.29344,17.76298,42.12946,"1km","spatial"
0.883271818181818,0.0223081818181818,0.04,0.14,0.5594,0.6266,65.2303,0.00736,2.48874,0.34224,0.77188,11.65212,19.50734,29.23776,1.03402,0.40172,0.39768,10.98514,18.6746,39.26908,"1km","spatial"
0.880117272727273,0.0367227272727272,0.0545454545454545,0.189090909090909,0.568854545454545,0.588209090909091,64.71508,0.09728,2.88132,0.38594,0.75412,11.90582,19.26044,26.8347,1.14358,0.75938,0.87002,12.15336,15.50794,42.73098,"1km","spatial"
0.879283181818182,0.0563731818181818,0.02,0.2,0.5937,0.585,64.87608,0.03558,2.74224,0.38224,0.69534,11.879,19.38952,32.2402,1.76806,1.473,0.83092,10.8849,13.50124,39.3017,"1km","spatial"
0.890461818181818,0.0338581818181818,0.02,0.156363636363636,0.5836,0.621536363636364,64.8801,0.05948,2.96796,0.3555,0.65686,11.55498,19.52512,21.25876,2.2678,0.99156,1.70218,12.37338,18.59076,42.81554,"1km","spatial"
0.886827727272727,0.0286177272727273,0.0181818181818182,0.138181818181818,0.585818181818182,0.635418181818182,65.42386,0.02418,2.15742,0.45074,0.72812,12.0356,19.1801,23.4499,2.57052,1.44788,3.7357,10.04378,21.84838,36.90388,"1km","spatial"
0.882109090909091,0.029190909090909,0.04,0.194545454545455,0.5608,0.578254545454545,64.79356,0.08778,3.13738,0.3455,0.71794,11.78264,19.13518,32.4404,1.14704,0.35914,0.39924,10.48066,17.235,37.93854,"1km","spatial"
0.874691363636364,0.0224686363636364,0.0181818181818182,0.192727272727273,0.593318181818182,0.570272727272727,65.64186,0.03126,1.95004,0.36382,0.71028,12.0717,19.23106,25.22682,1.04372,0.77916,2.52054,11.56018,21.88416,36.98546,"1km","spatial"
0.879974545454545,0.0185254545454545,0.02,0.216363636363636,0.5792,0.565936363636364,63.67202,0.24794,4.37902,0.34202,0.70534,11.39612,19.25758,25.86694,2.5856,1.09752,2.8245,11.55364,19.33566,36.73614,"1km","spatial"
